shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
10041,43.293364,-79.869026,120004,6.927
10041,43.293364,-79.869026,120005,6.927
10041,43.293759,-79.868562,120006,6.985
10041,43.294198,-79.868100,120007,7.047
10041,43.294531,-79.867773,120008,7.092
10041,43.294886,-79.867435,120009,7.140
10041,43.295278,-79.867033,120010,7.195
10041,43.295622,-79.866640,120011,7.244
10041,43.295622,-79.866640,120012,7.244
10041,43.296037,-79.866156,120013,7.305
10041,43.296376,-79.865785,120014,7.353
10041,43.296739,-79.865374,120015,7.405
10041,43.296955,-79.865140,120016,7.436
10041,43.296970,-79.865128,120017,7.438
10041,43.296970,-79.865128,130001,7.438
10041,43.297106,-79.865017,130002,7.455
10041,43.297181,-79.864955,130003,7.465
10041,43.297254,-79.864870,130004,7.476
10041,43.298194,-79.863771,130005,7.613
10041,43.298435,-79.863505,130006,7.647
10041,43.298980,-79.862865,130007,7.727
10041,43.298980,-79.862865,140001,7.727
10041,43.298983,-79.862861,140002,7.728
10041,43.298983,-79.862861,140003,7.728
10041,43.299203,-79.862558,140004,7.762
10041,43.299203,-79.862558,140005,7.762
10041,43.299377,-79.862328,140006,7.789
10041,43.299377,-79.862328,140007,7.789
10041,43.299849,-79.861702,140008,7.862
10041,43.299849,-79.861702,140009,7.862
10041,43.300111,-79.861376,140010,7.902
10041,43.300111,-79.861376,140011,7.902
10041,43.300388,-79.861013,140012,7.944
10041,43.300388,-79.861013,140013,7.944
10041,43.300918,-79.860342,140014,8.024
10041,43.300918,-79.860342,140015,8.024
10041,43.300940,-79.860296,140016,8.029
10041,43.301333,-79.859793,140017,8.088
10041,43.301333,-79.859793,140018,8.088
10041,43.301607,-79.859434,140019,8.131
10041,43.301648,-79.859384,140020,8.137
10041,43.301648,-79.859384,150001,8.137
10041,43.302029,-79.858920,150002,8.193
10041,43.302029,-79.858920,150003,8.193
10041,43.302645,-79.858096,150004,8.289
10041,43.302711,-79.858013,150005,8.299
10041,43.302711,-79.858013,150006,8.299
10041,43.303197,-79.857376,150007,8.373
10041,43.303197,-79.857376,150008,8.373
10041,43.303255,-79.857300,150009,8.383
10041,43.303518,-79.856955,150010,8.423
10041,43.303518,-79.856955,160001,8.423
10041,43.303608,-79.856837,160002,8.437
10041,43.303698,-79.856725,160003,8.450
10041,43.303698,-79.856725,160004,8.450
10041,43.304190,-79.856088,160005,8.525
10041,43.304190,-79.856088,160006,8.525
10041,43.304503,-79.855682,160007,8.573
10041,43.304503,-79.855682,160008,8.573
10041,43.304666,-79.855471,160009,8.598
10041,43.304666,-79.855471,160010,8.598
10041,43.304926,-79.855089,160011,8.641
10041,43.305392,-79.854450,160012,8.714
10041,43.305392,-79.854450,170001,8.714
10041,43.305457,-79.854361,170002,8.724
10041,43.305457,-79.854361,170003,8.724
10041,43.305833,-79.853866,170004,8.782
10041,43.305833,-79.853866,170005,8.782
10041,43.305921,-79.853740,170006,8.796
10041,43.305921,-79.853740,170007,8.796
10041,43.306121,-79.853471,170008,8.827
10041,43.306121,-79.853471,170009,8.827
10041,43.306303,-79.853221,170010,8.856
10041,43.306303,-79.853221,170011,8.856
10041,43.306335,-79.853177,170012,8.861
10041,43.306357,-79.853078,170013,8.869
10041,43.306597,-79.852753,170014,8.907
10041,43.306688,-79.852632,170015,8.921
10041,43.306768,-79.852529,170016,8.933
10041,43.306998,-79.852238,170017,8.968
10041,43.306998,-79.852238,180001,8.968
10041,43.307029,-79.852199,180002,8.973
10041,43.307081,-79.852188,180003,8.979
10041,43.307135,-79.852118,180004,8.987
10041,43.307135,-79.852118,180005,8.987
10041,43.307325,-79.851873,180006,9.016
10041,43.307325,-79.851873,180007,9.016
10041,43.307393,-79.851785,180008,9.026
10041,43.307393,-79.851785,180009,9.026
10041,43.307649,-79.851451,180010,9.065
10041,43.307728,-79.851348,180011,9.077
10041,43.307728,-79.851348,180012,9.077
10041,43.307810,-79.851238,180013,9.090
10041,43.308209,-79.850704,180014,9.152
10041,43.308209,-79.850704,180015,9.152
10041,43.308505,-79.850308,180016,9.198
10041,43.308505,-79.850308,190001,9.198
10041,43.308635,-79.850134,190002,9.218
10041,43.308767,-79.849966,190003,9.238
10041,43.308767,-79.849966,190004,9.238
