route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
16,1357,1392875,Transway1A,Tri519464,0,1031,181194,0,0
16,1358,1392876,Transway1A,Tri519464,0,1178,181194,0,0
16,1359,1392877,Transway1A,Tri519464,0,1327,181194,0,0
16,1360,1392878,Transway1A,Tri519464,0,1477,181194,0,0
16,1361,1392879,Transway1A,Tri519464,0,1626,181194,0,0
16,1357,1392880,Transway1A,Tri519465,0,1032,181194,0,0
16,1358,1392881,Transway1A,Tri519465,0,1179,181194,0,0
16,1359,1392882,Transway1A,Tri519465,0,1328,181194,0,0
16,1360,1392883,Transway1A,Tri519465,0,1478,181194,0,0
16,1361,1392884,Transway1A,Tri519465,0,1627,181194,0,0
16,1357,1392885,Transway1A,Tri519466,0,1033,181194,0,0
16,1358,1392886,Transway1A,Tri519466,0,1180,181194,0,0
16,1359,1392887,Transway1A,Tri519466,0,1329,181194,0,0
16,1360,1392888,Transway1A,Tri519466,0,1479,181194,0,0
16,1361,1392889,Transway1A,Tri519466,0,1628,181194,0,0
16,1357,1392890,Transway1A,Tri519467,0,1031,181194,0,0
16,1358,1392891,Transway1A,Tri519467,0,1178,181194,0,0
16,1359,1392892,Transway1A,Tri519467,0,1327,181194,0,0
16,1360,1392893,Transway1A,Tri519467,0,1477,181194,0,0
16,1361,1392894,Transway1A,Tri519467,0,1626,181194,0,0
16,1357,1392895,Transway1A,Tri519468,0,1032,181194,0,0
16,1358,1392896,Transway1A,Tri519468,0,1179,181194,0,0
16,1359,1392897,Transway1A,Tri519468,0,1328,181194,0,0
16,1360,1392898,Transway1A,Tri519468,0,1478,181194,0,0
16,1361,1392899,Transway1A,Tri519468,0,1627,181194,0,0
16,1357,1392900,Transway1A,Tri519469,0,1033,181194,0,0
16,1358,1392901,Transway1A,Tri519469,0,1180,181194,0,0
16,1359,1392902,Transway1A,Tri519469,0,1329,181194,0,0
16,1360,1392903,Transway1A,Tri519469,0,1479,181194,0,0
16,1361,1392904,Transway1A,Tri519469,0,1628,181194,0,0
16,1357,1392905,Transway1A,Tri519470,0,1031,181194,0,0
16,1358,1392906,Transway1A,Tri519470,0,1178,181194,0,0
16,1359,1392907,Transway1A,Tri519470,0,1327,181194,0,0
16,1360,1392908,Transway1A,Tri519470,0,1477,181194,0,0
16,1361,1392909,Transway1A,Tri519470,0,1626,181194,0,0
16,1357,1392910,Transway1A,Tri519471,0,1032,181194,0,0
16,1358,1392911,Transway1A,Tri519471,0,1179,181194,0,0
16,1359,1392912,Transway1A,Tri519471,0,1328,181194,0,0
16,1360,1392913,Transway1A,Tri519471,0,1478,181194,0,0
16,1361,1392914,Transway1A,Tri519471,0,1627,181194,0,0
16,1357,1392915,Transway1A,Tri519472,0,1033,181194,0,0
16,1358,1392916,Transway1A,Tri519472,0,1180,181194,0,0
16,1359,1392917,Transway1A,Tri519472,0,1329,181194,0,0
16,1360,1392918,Transway1A,Tri519472,0,1479,181194,0,0
16,1361,1392919,Transway1A,Tri519472,0,1628,181194,0,0
16,1357,1392920,Transway1A,Tri519473,0,1031,181194,0,0
16,1358,1392921,Transway1A,Tri519473,0,1178,181194,0,0
16,1359,1392922,Transway1A,Tri519473,0,1327,181194,0,0
16,1360,1392923,Transway1A,Tri519473,0,1477,181194,0,0
16,1361,1392924,Transway1A,Tri519473,0,1626,181194,0,0
16,1357,1392925,Transway1A,Tri519474,0,1032,181194,0,0
16,1358,1392926,Transway1A,Tri519474,0,1179,181194,0,0
16,1359,1392927,Transway1A,Tri519474,0,1328,181194,0,0
16,1360,1392928,Transway1A,Tri519474,0,1478,181194,0,0
16,1361,1392929,Transway1A,Tri519474,0,1627,181194,0,0
16,1357,1392930,Transway1A,Tri519475,0,1033,181194,0,0
16,1358,1392931,Transway1A,Tri519475,0,1180,181194,0,0
16,1359,1392932,Transway1A,Tri519475,0,1329,181194,0,0
16,1360,1392933,Transway1A,Tri519475,0,1479,181194,0,0
16,1361,1392934,Transway1A,Tri519475,0,1628,181194,0,0
16,1357,1392935,Transway1A,Tri519476,0,1031,181194,0,0
16,1358,1392936,Transway1A,Tri519476,0,1178,181194,0,0
16,1359,1392937,Transway1A,Tri519476,0,1327,181194,0,0
16,1360,1392938,Transway1A,Tri519476,0,1477,181194,0,0
16,1361,1392939,Transway1A,Tri519476,0,1626,181194,0,0
16,1357,1392940,Transway1A,Tri519477,0,1032,181194,0,0
16,1358,1392941,Transway1A,Tri519477,0,1179,181194,0,0
16,1359,1392942,Transway1A,Tri519477,0,1328,181194,0,0
16,1360,1392943,Transway1A,Tri519477,0,1478,181194,0,0
16,1361,1392944,Transway1A,Tri519477,0,1627,181194,0,0
16,1357,1392945,Transway1A,Tri519478,0,1033,181194,0,0
16,1358,1392946,Transway1A,Tri519478,0,1180,181194,0,0
16,1359,1392947,Transway1A,Tri519478,0,1329,181194,0,0
16,1360,1392948,Transway1A,Tri519478,0,1479,181194,0,0
16,1361,1392949,Transway1A,Tri519478,0,1628,181194,0,0
16,1357,1392950,Transway1A,Tri519479,0,1031,181194,0,0
16,1358,1392951,Transway1A,Tri519479,0,1178,181194,0,0
16,1359,1392952,Transway1A,Tri519479,0,1327,181194,0,0
16,1360,1392953,Transway1A,Tri519479,0,1477,181194,0,0
16,1361,1392954,Transway1A,Tri519479,0,1626,181194,0,0
16,1357,1392955,Transway1A,Tri519480,0,1032,181194,0,0
16,1358,1392956,Transway1A,Tri519480,0,1179,181194,0,0
16,1359,1392957,Transway1A,Tri519480,0,1328,181194,0,0
16,1360,1392958,Transway1A,Tri519480,0,1478,181194,0,0
16,1361,1392959,Transway1A,Tri519480,0,1627,181194,0,0
16,1357,1392960,Transway1A,Tri519481,0,1033,181194,0,0
16,1358,1392961,Transway1A,Tri519481,0,1180,181194,0,0
16,1359,1392962,Transway1A,Tri519481,0,1329,181194,0,0
