fare_id,price,currency_type,payment_method,transfers,agency_id
35-13,17.65,CAD,1,,GO
13-35,17.65,CAD,1,,GO
34-13,16.80,CAD,1,,GO
13-34,16.80,CAD,1,,GO
33-13,11.60,CAD,1,,GO
13-33,11.60,CAD,1,,GO
32-13,9.55,CAD,1,,GO
13-32,9.55,CAD,1,,GO
31-13,8.65,CAD,1,,GO
13-31,8.65,CAD,1,,GO
30-13,25.95,CAD,1,,GO
13-30,25.95,CAD,1,,GO
29-13,22.40,CAD,1,,GO
13-29,22.40,CAD,1,,GO
28-13,20.25,CAD,1,,GO
13-28,20.25,CAD,1,,GO
27-13,17.00,CAD,1,,GO
13-27,17.00,CAD,1,,GO
26-13,15.70,CAD,1,,GO
13-26,15.70,CAD,1,,GO
25-13,8.05,CAD,1,,GO
13-25,8.05,CAD,1,,GO
24-13,6.75,CAD,1,,GO
13-24,6.75,CAD,1,,GO
23-13,11.95,CAD,1,,GO
13-23,11.95,CAD,1,,GO
22-13,12.50,CAD,1,,GO
13-22,12.50,CAD,1,,GO
21-13,6.10,CAD,1,,GO
13-21,6.10,CAD,1,,GO
20-13,6.65,CAD,1,,GO
13-20,6.65,CAD,1,,GO
19-13,11.05,CAD,1,,GO
13-19,11.05,CAD,1,,GO
18-13,9.55,CAD,1,,GO
13-18,9.55,CAD,1,,GO
17-13,9.10,CAD,1,,GO
13-17,9.10,CAD,1,,GO
16-13,5.90,CAD,1,,GO
13-16,5.90,CAD,1,,GO
15-13,4.40,CAD,1,,GO
13-15,4.40,CAD,1,,GO
14-13,4.40,CAD,1,,GO
13-14,4.40,CAD,1,,GO
13-13,4.40,CAD,1,,GO
98-12,14.75,CAD,1,,GO
12-98,14.75,CAD,1,,GO
97-12,18.55,CAD,1,,GO
12-97,18.55,CAD,1,,GO
96-12,17.50,CAD,1,,GO
12-96,17.50,CAD,1,,GO
95-12,17.00,CAD,1,,GO
12-95,17.00,CAD,1,,GO
94-12,16.40,CAD,1,,GO
12-94,16.40,CAD,1,,GO
93-12,15.60,CAD,1,,GO
12-93,15.60,CAD,1,,GO
92-12,14.80,CAD,1,,GO
12-92,14.80,CAD,1,,GO
91-12,14.10,CAD,1,,GO
12-91,14.10,CAD,1,,GO
90-12,13.25,CAD,1,,GO
12-90,13.25,CAD,1,,GO
89-12,13.20,CAD,1,,GO
12-89,13.20,CAD,1,,GO
88-12,16.30,CAD,1,,GO
12-88,16.30,CAD,1,,GO
86-12,16.30,CAD,1,,GO
12-86,16.30,CAD,1,,GO
85-12,14.85,CAD,1,,GO
12-85,14.85,CAD,1,,GO
84-12,18.40,CAD,1,,GO
12-84,18.40,CAD,1,,GO
83-12,16.25,CAD,1,,GO
12-83,16.25,CAD,1,,GO
82-12,13.75,CAD,1,,GO
12-82,13.75,CAD,1,,GO
81-12,13.05,CAD,1,,GO
12-81,13.05,CAD,1,,GO
80-12,10.85,CAD,1,,GO
12-80,10.85,CAD,1,,GO
79-12,5.10,CAD,1,,GO
12-79,5.10,CAD,1,,GO
78-12,14.25,CAD,1,,GO
12-78,14.25,CAD,1,,GO
77-12,11.30,CAD,1,,GO
12-77,11.30,CAD,1,,GO
76-12,17.45,CAD,1,,GO
12-76,17.45,CAD,1,,GO
75-12,16.80,CAD,1,,GO
12-75,16.80,CAD,1,,GO
74-12,15.75,CAD,1,,GO
12-74,15.75,CAD,1,,GO
73-12,14.80,CAD,1,,GO
12-73,14.80,CAD,1,,GO
72-12,14.30,CAD,1,,GO
12-72,14.30,CAD,1,,GO
71-12,14.10,CAD,1,,GO
12-71,14.10,CAD,1,,GO
70-12,13.80,CAD,1,,GO
12-70,13.80,CAD,1,,GO
69-12,20.20,CAD,1,,GO
12-69,20.20,CAD,1,,GO
68-12,19.60,CAD,1,,GO
12-68,19.60,CAD,1,,GO
67-12,18.65,CAD,1,,GO
12-67,18.65,CAD,1,,GO
66-12,18.00,CAD,1,,GO
12-66,18.00,CAD,1,,GO
65-12,16.60,CAD,1,,GO
12-65,16.60,CAD,1,,GO
64-12,15.50,CAD,1,,GO
12-64,15.50,CAD,1,,GO
63-12,14.95,CAD,1,,GO
12-63,14.95,CAD,1,,GO
62-12,14.25,CAD,1,,GO
12-62,14.25,CAD,1,,GO
61-12,13.40,CAD,1,,GO
12-61,13.40,CAD,1,,GO
60-12,13.30,CAD,1,,GO
12-60,13.30,CAD,1,,GO
59-12,5.10,CAD,1,,GO
12-59,5.10,CAD,1,,GO
58-12,14.95,CAD,1,,GO
12-58,14.95,CAD,1,,GO
56-12,13.50,CAD,1,,GO
12-56,13.50,CAD,1,,GO
51-12,16.85,CAD,1,,GO
12-51,16.85,CAD,1,,GO
50-12,13.40,CAD,1,,GO
12-50,13.40,CAD,1,,GO
47-12,22.00,CAD,1,,GO
12-47,22.00,CAD,1,,GO
46-12,18.00,CAD,1,,GO
12-46,18.00,CAD,1,,GO
45-12,16.60,CAD,1,,GO
12-45,16.60,CAD,1,,GO
44-12,15.75,CAD,1,,GO
12-44,15.75,CAD,1,,GO
43-12,18.35,CAD,1,,GO
12-43,18.35,CAD,1,,GO
42-12,17.75,CAD,1,,GO
12-42,17.75,CAD,1,,GO
41-12,16.40,CAD,1,,GO
12-41,16.40,CAD,1,,GO
40-12,5.75,CAD,1,,GO
12-40,5.75,CAD,1,,GO
39-12,14.00,CAD,1,,GO
12-39,14.00,CAD,1,,GO
38-12,19.65,CAD,1,,GO
12-38,19.65,CAD,1,,GO
37-12,18.55,CAD,1,,GO
12-37,18.55,CAD,1,,GO
35-12,16.85,CAD,1,,GO
12-35,16.85,CAD,1,,GO
34-12,15.95,CAD,1,,GO
12-34,15.95,CAD,1,,GO
33-12,11.35,CAD,1,,GO
12-33,11.35,CAD,1,,GO
32-12,9.30,CAD,1,,GO
12-32,9.30,CAD,1,,GO
31-12,11.45,CAD,1,,GO
12-31,11.45,CAD,1,,GO
30-12,25.10,CAD,1,,GO
12-30,25.10,CAD,1,,GO
29-12,21.50,CAD,1,,GO
12-29,21.50,CAD,1,,GO
28-12,19.40,CAD,1,,GO
12-28,19.40,CAD,1,,GO
27-12,17.25,CAD,1,,GO
12-27,17.25,CAD,1,,GO
26-12,15.25,CAD,1,,GO
12-26,15.25,CAD,1,,GO
25-12,8.10,CAD,1,,GO
12-25,8.10,CAD,1,,GO
24-12,9.05,CAD,1,,GO
12-24,9.05,CAD,1,,GO
23-12,7.20,CAD,1,,GO
12-23,7.20,CAD,1,,GO
22-12,6.85,CAD,1,,GO
12-22,6.85,CAD,1,,GO
21-12,6.05,CAD,1,,GO
12-21,6.05,CAD,1,,GO
20-12,4.40,CAD,1,,GO
12-20,4.40,CAD,1,,GO
19-12,9.80,CAD,1,,GO
12-19,9.80,CAD,1,,GO
18-12,10.85,CAD,1,,GO
12-18,10.85,CAD,1,,GO
17-12,10.00,CAD,1,,GO
12-17,10.00,CAD,1,,GO
16-12,9.10,CAD,1,,GO
12-16,9.10,CAD,1,,GO
15-12,6.65,CAD,1,,GO
12-15,6.65,CAD,1,,GO
14-12,5.10,CAD,1,,GO
12-14,5.10,CAD,1,,GO
13-12,4.40,CAD,1,,GO
12-13,4.40,CAD,1,,GO
12-12,4.40,CAD,1,,GO
111-11,7.15,CAD,1,,GO
11-111,7.15,CAD,1,,GO
98-11,13.90,CAD,1,,GO
11-98,13.90,CAD,1,,GO
97-11,17.70,CAD,1,,GO
11-97,17.70,CAD,1,,GO
96-11,16.70,CAD,1,,GO
11-96,16.70,CAD,1,,GO
95-11,16.20,CAD,1,,GO
11-95,16.20,CAD,1,,GO
94-11,15.60,CAD,1,,GO
11-94,15.60,CAD,1,,GO
93-11,14.80,CAD,1,,GO
11-93,14.80,CAD,1,,GO
92-11,13.95,CAD,1,,GO
11-92,13.95,CAD,1,,GO
91-11,13.30,CAD,1,,GO
11-91,13.30,CAD,1,,GO
90-11,12.25,CAD,1,,GO
11-90,12.25,CAD,1,,GO
89-11,12.10,CAD,1,,GO
11-89,12.10,CAD,1,,GO
88-11,15.25,CAD,1,,GO
11-88,15.25,CAD,1,,GO
86-11,15.50,CAD,1,,GO
11-86,15.50,CAD,1,,GO
85-11,16.20,CAD,1,,GO
11-85,16.20,CAD,1,,GO
84-11,19.25,CAD,1,,GO
11-84,19.25,CAD,1,,GO
83-11,17.15,CAD,1,,GO
11-83,17.15,CAD,1,,GO
82-11,14.70,CAD,1,,GO
11-82,14.70,CAD,1,,GO
81-11,13.85,CAD,1,,GO
11-81,13.85,CAD,1,,GO
80-11,11.75,CAD,1,,GO
11-80,11.75,CAD,1,,GO
79-11,4.40,CAD,1,,GO
11-79,4.40,CAD,1,,GO
78-11,13.40,CAD,1,,GO
11-78,13.40,CAD,1,,GO
77-11,10.05,CAD,1,,GO
11-77,10.05,CAD,1,,GO
76-11,16.65,CAD,1,,GO
11-76,16.65,CAD,1,,GO
75-11,16.05,CAD,1,,GO
11-75,16.05,CAD,1,,GO
74-11,14.95,CAD,1,,GO
11-74,14.95,CAD,1,,GO
73-11,13.95,CAD,1,,GO
11-73,13.95,CAD,1,,GO
72-11,13.45,CAD,1,,GO
11-72,13.45,CAD,1,,GO
71-11,13.30,CAD,1,,GO
11-71,13.30,CAD,1,,GO
70-11,13.10,CAD,1,,GO
11-70,13.10,CAD,1,,GO
69-11,19.40,CAD,1,,GO
11-69,19.40,CAD,1,,GO
68-11,18.80,CAD,1,,GO
11-68,18.80,CAD,1,,GO
67-11,17.85,CAD,1,,GO
11-67,17.85,CAD,1,,GO
66-11,17.20,CAD,1,,GO
11-66,17.20,CAD,1,,GO
65-11,15.80,CAD,1,,GO
11-65,15.80,CAD,1,,GO
64-11,14.50,CAD,1,,GO
11-64,14.50,CAD,1,,GO
63-11,14.20,CAD,1,,GO
11-63,14.20,CAD,1,,GO
62-11,13.40,CAD,1,,GO
11-62,13.40,CAD,1,,GO
61-11,12.60,CAD,1,,GO
11-61,12.60,CAD,1,,GO
60-11,12.30,CAD,1,,GO
11-60,12.30,CAD,1,,GO
59-11,4.40,CAD,1,,GO
11-59,4.40,CAD,1,,GO
58-11,14.25,CAD,1,,GO
11-58,14.25,CAD,1,,GO
56-11,12.70,CAD,1,,GO
11-56,12.70,CAD,1,,GO
51-11,16.10,CAD,1,,GO
11-51,16.10,CAD,1,,GO
50-11,12.60,CAD,1,,GO
11-50,12.60,CAD,1,,GO
47-11,23.00,CAD,1,,GO
11-47,23.00,CAD,1,,GO
46-11,17.20,CAD,1,,GO
11-46,17.20,CAD,1,,GO
45-11,15.80,CAD,1,,GO
11-45,15.80,CAD,1,,GO
44-11,14.75,CAD,1,,GO
11-44,14.75,CAD,1,,GO
43-11,17.50,CAD,1,,GO
11-43,17.50,CAD,1,,GO
42-11,17.00,CAD,1,,GO
11-42,17.00,CAD,1,,GO
41-11,15.60,CAD,1,,GO
11-41,15.60,CAD,1,,GO
40-11,4.40,CAD,1,,GO
11-40,4.40,CAD,1,,GO
39-11,12.75,CAD,1,,GO
11-39,12.75,CAD,1,,GO
38-11,18.85,CAD,1,,GO
11-38,18.85,CAD,1,,GO
37-11,17.70,CAD,1,,GO
11-37,17.70,CAD,1,,GO
35-11,16.10,CAD,1,,GO
11-35,16.10,CAD,1,,GO
34-11,15.15,CAD,1,,GO
11-34,15.15,CAD,1,,GO
33-11,12.65,CAD,1,,GO
11-33,12.65,CAD,1,,GO
32-11,9.55,CAD,1,,GO
11-32,9.55,CAD,1,,GO
31-11,6.75,CAD,1,,GO
11-31,6.75,CAD,1,,GO
30-11,24.30,CAD,1,,GO
11-30,24.30,CAD,1,,GO
29-11,20.75,CAD,1,,GO
11-29,20.75,CAD,1,,GO
28-11,18.60,CAD,1,,GO
11-28,18.60,CAD,1,,GO
27-11,17.10,CAD,1,,GO
11-27,17.10,CAD,1,,GO
26-11,15.75,CAD,1,,GO
11-26,15.75,CAD,1,,GO
25-11,6.40,CAD,1,,GO
11-25,6.40,CAD,1,,GO
24-11,9.80,CAD,1,,GO
11-24,9.80,CAD,1,,GO
23-11,7.15,CAD,1,,GO
11-23,7.15,CAD,1,,GO
22-11,6.30,CAD,1,,GO
11-22,6.30,CAD,1,,GO
21-11,5.10,CAD,1,,GO
11-21,5.10,CAD,1,,GO
20-11,4.40,CAD,1,,GO
11-20,4.40,CAD,1,,GO
19-11,9.65,CAD,1,,GO
11-19,9.65,CAD,1,,GO
18-11,11.75,CAD,1,,GO
11-18,11.75,CAD,1,,GO
17-11,11.30,CAD,1,,GO
11-17,11.30,CAD,1,,GO
16-11,10.05,CAD,1,,GO
11-16,10.05,CAD,1,,GO
15-11,9.70,CAD,1,,GO
11-15,9.70,CAD,1,,GO
14-11,8.75,CAD,1,,GO
11-14,8.75,CAD,1,,GO
13-11,7.40,CAD,1,,GO
11-13,7.40,CAD,1,,GO
12-11,4.40,CAD,1,,GO
11-12,4.40,CAD,1,,GO
11-11,4.40,CAD,1,,GO
111-10,7.15,CAD,1,,GO
10-111,7.15,CAD,1,,GO
100-10,16.95,CAD,1,,GO
10-100,16.95,CAD,1,,GO
98-10,13.90,CAD,1,,GO
10-98,13.90,CAD,1,,GO
97-10,17.70,CAD,1,,GO
10-97,17.70,CAD,1,,GO
96-10,16.70,CAD,1,,GO
10-96,16.70,CAD,1,,GO
95-10,16.20,CAD,1,,GO
10-95,16.20,CAD,1,,GO
94-10,15.60,CAD,1,,GO
10-94,15.60,CAD,1,,GO
93-10,14.80,CAD,1,,GO
10-93,14.80,CAD,1,,GO
92-10,13.95,CAD,1,,GO
10-92,13.95,CAD,1,,GO
91-10,13.30,CAD,1,,GO
10-91,13.30,CAD,1,,GO
90-10,12.25,CAD,1,,GO
10-90,12.25,CAD,1,,GO
89-10,12.10,CAD,1,,GO
10-89,12.10,CAD,1,,GO
88-10,15.25,CAD,1,,GO
10-88,15.25,CAD,1,,GO
86-10,15.50,CAD,1,,GO
10-86,15.50,CAD,1,,GO
85-10,16.20,CAD,1,,GO
10-85,16.20,CAD,1,,GO
84-10,19.25,CAD,1,,GO
10-84,19.25,CAD,1,,GO
83-10,17.15,CAD,1,,GO
10-83,17.15,CAD,1,,GO
82-10,14.70,CAD,1,,GO
10-82,14.70,CAD,1,,GO
81-10,13.85,CAD,1,,GO
10-81,13.85,CAD,1,,GO
80-10,11.75,CAD,1,,GO
10-80,11.75,CAD,1,,GO
79-10,4.40,CAD,1,,GO
10-79,4.40,CAD,1,,GO
78-10,13.40,CAD,1,,GO
10-78,13.40,CAD,1,,GO
77-10,10.05,CAD,1,,GO
10-77,10.05,CAD,1,,GO
76-10,16.65,CAD,1,,GO
10-76,16.65,CAD,1,,GO
75-10,16.00,CAD,1,,GO
10-75,16.00,CAD,1,,GO
74-10,14.95,CAD,1,,GO
10-74,14.95,CAD,1,,GO
73-10,13.95,CAD,1,,GO
10-73,13.95,CAD,1,,GO
72-10,13.45,CAD,1,,GO
10-72,13.45,CAD,1,,GO
71-10,13.30,CAD,1,,GO
10-71,13.30,CAD,1,,GO
70-10,13.10,CAD,1,,GO
10-70,13.10,CAD,1,,GO
69-10,19.40,CAD,1,,GO
10-69,19.40,CAD,1,,GO
68-10,18.80,CAD,1,,GO
10-68,18.80,CAD,1,,GO
67-10,17.85,CAD,1,,GO
10-67,17.85,CAD,1,,GO
66-10,17.20,CAD,1,,GO
10-66,17.20,CAD,1,,GO
65-10,15.80,CAD,1,,GO
10-65,15.80,CAD,1,,GO
64-10,14.50,CAD,1,,GO
10-64,14.50,CAD,1,,GO
63-10,14.20,CAD,1,,GO
10-63,14.20,CAD,1,,GO
62-10,13.40,CAD,1,,GO
10-62,13.40,CAD,1,,GO
61-10,12.60,CAD,1,,GO
10-61,12.60,CAD,1,,GO
60-10,12.30,CAD,1,,GO
10-60,12.30,CAD,1,,GO
59-10,4.40,CAD,1,,GO
10-59,4.40,CAD,1,,GO
58-10,14.25,CAD,1,,GO
10-58,14.25,CAD,1,,GO
56-10,12.70,CAD,1,,GO
10-56,12.70,CAD,1,,GO
51-10,16.10,CAD,1,,GO
10-51,16.10,CAD,1,,GO
50-10,12.60,CAD,1,,GO
10-50,12.60,CAD,1,,GO
47-10,23.00,CAD,1,,GO
10-47,23.00,CAD,1,,GO
46-10,17.20,CAD,1,,GO
10-46,17.20,CAD,1,,GO
45-10,15.80,CAD,1,,GO
10-45,15.80,CAD,1,,GO
44-10,14.75,CAD,1,,GO
10-44,14.75,CAD,1,,GO
43-10,17.50,CAD,1,,GO
10-43,17.50,CAD,1,,GO
42-10,17.00,CAD,1,,GO
10-42,17.00,CAD,1,,GO
41-10,15.60,CAD,1,,GO
10-41,15.60,CAD,1,,GO
40-10,5.75,CAD,1,,GO
10-40,5.75,CAD,1,,GO
39-10,14.25,CAD,1,,GO
10-39,14.25,CAD,1,,GO
38-10,18.85,CAD,1,,GO
10-38,18.85,CAD,1,,GO
37-10,17.70,CAD,1,,GO
10-37,17.70,CAD,1,,GO
35-10,16.10,CAD,1,,GO
10-35,16.10,CAD,1,,GO
34-10,15.15,CAD,1,,GO
10-34,15.15,CAD,1,,GO
33-10,12.65,CAD,1,,GO
10-33,12.65,CAD,1,,GO
32-10,9.55,CAD,1,,GO
10-32,9.55,CAD,1,,GO
31-10,6.75,CAD,1,,GO
10-31,6.75,CAD,1,,GO
30-10,24.30,CAD,1,,GO
10-30,24.30,CAD,1,,GO
29-10,20.75,CAD,1,,GO
10-29,20.75,CAD,1,,GO
28-10,18.60,CAD,1,,GO
10-28,18.60,CAD,1,,GO
27-10,17.50,CAD,1,,GO
10-27,17.50,CAD,1,,GO
26-10,15.75,CAD,1,,GO
10-26,15.75,CAD,1,,GO
25-10,6.40,CAD,1,,GO
10-25,6.40,CAD,1,,GO
24-10,9.80,CAD,1,,GO
10-24,9.80,CAD,1,,GO
23-10,7.15,CAD,1,,GO
10-23,7.15,CAD,1,,GO
22-10,7.70,CAD,1,,GO
10-22,7.70,CAD,1,,GO
21-10,6.10,CAD,1,,GO
10-21,6.10,CAD,1,,GO
20-10,4.40,CAD,1,,GO
10-20,4.40,CAD,1,,GO
19-10,9.65,CAD,1,,GO
10-19,9.65,CAD,1,,GO
18-10,11.75,CAD,1,,GO
10-18,11.75,CAD,1,,GO
17-10,11.30,CAD,1,,GO
10-17,11.30,CAD,1,,GO
16-10,10.05,CAD,1,,GO
10-16,10.05,CAD,1,,GO
15-10,9.70,CAD,1,,GO
10-15,9.70,CAD,1,,GO
14-10,6.85,CAD,1,,GO
10-14,6.85,CAD,1,,GO
13-10,5.30,CAD,1,,GO
10-13,5.30,CAD,1,,GO
12-10,4.40,CAD,1,,GO
10-12,4.40,CAD,1,,GO
11-10,4.40,CAD,1,,GO
10-11,4.40,CAD,1,,GO
10-10,4.40,CAD,1,,GO
111-09,8.75,CAD,1,,GO
09-111,8.75,CAD,1,,GO
100-09,23.50,CAD,1,,GO
09-100,23.50,CAD,1,,GO
98-09,14.75,CAD,1,,GO
09-98,14.75,CAD,1,,GO
97-09,12.05,CAD,1,,GO
09-97,12.05,CAD,1,,GO
96-09,11.25,CAD,1,,GO
09-96,11.25,CAD,1,,GO
95-09,10.30,CAD,1,,GO
09-95,10.30,CAD,1,,GO
94-09,9.55,CAD,1,,GO
09-94,9.55,CAD,1,,GO
93-09,6.85,CAD,1,,GO
09-93,6.85,CAD,1,,GO
92-09,4.40,CAD,1,,GO
09-92,4.40,CAD,1,,GO
91-09,4.40,CAD,1,,GO
09-91,4.40,CAD,1,,GO
90-09,4.40,CAD,1,,GO
09-90,4.40,CAD,1,,GO
89-09,4.40,CAD,1,,GO
09-89,4.40,CAD,1,,GO
88-09,10.85,CAD,1,,GO
09-88,10.85,CAD,1,,GO
86-09,5.65,CAD,1,,GO
09-86,5.65,CAD,1,,GO
85-09,20.85,CAD,1,,GO
09-85,20.85,CAD,1,,GO
84-09,24.30,CAD,1,,GO
09-84,24.30,CAD,1,,GO
83-09,22.10,CAD,1,,GO
09-83,22.10,CAD,1,,GO
82-09,19.65,CAD,1,,GO
09-82,19.65,CAD,1,,GO
81-09,18.95,CAD,1,,GO
09-81,18.95,CAD,1,,GO
80-09,16.80,CAD,1,,GO
09-80,16.80,CAD,1,,GO
79-09,10.20,CAD,1,,GO
09-79,10.20,CAD,1,,GO
78-09,10.45,CAD,1,,GO
09-78,10.45,CAD,1,,GO
77-09,6.85,CAD,1,,GO
09-77,6.85,CAD,1,,GO
76-09,16.70,CAD,1,,GO
09-76,16.70,CAD,1,,GO
75-09,16.10,CAD,1,,GO
09-75,16.10,CAD,1,,GO
74-09,15.05,CAD,1,,GO
09-74,15.05,CAD,1,,GO
73-09,14.10,CAD,1,,GO
09-73,14.10,CAD,1,,GO
72-09,13.50,CAD,1,,GO
09-72,13.50,CAD,1,,GO
71-09,13.35,CAD,1,,GO
09-71,13.35,CAD,1,,GO
70-09,13.15,CAD,1,,GO
09-70,13.15,CAD,1,,GO
69-09,16.80,CAD,1,,GO
09-69,16.80,CAD,1,,GO
68-09,16.50,CAD,1,,GO
09-68,16.50,CAD,1,,GO
67-09,15.20,CAD,1,,GO
09-67,15.20,CAD,1,,GO
66-09,14.60,CAD,1,,GO
09-66,14.60,CAD,1,,GO
65-09,13.25,CAD,1,,GO
09-65,13.25,CAD,1,,GO
64-09,12.15,CAD,1,,GO
09-64,12.15,CAD,1,,GO
63-09,11.65,CAD,1,,GO
09-63,11.65,CAD,1,,GO
62-09,10.45,CAD,1,,GO
09-62,10.45,CAD,1,,GO
61-09,9.40,CAD,1,,GO
09-61,9.40,CAD,1,,GO
60-09,9.35,CAD,1,,GO
09-60,9.35,CAD,1,,GO
59-09,10.20,CAD,1,,GO
09-59,10.20,CAD,1,,GO
58-09,14.10,CAD,1,,GO
09-58,14.10,CAD,1,,GO
56-09,12.60,CAD,1,,GO
09-56,12.60,CAD,1,,GO
51-09,9.80,CAD,1,,GO
09-51,9.80,CAD,1,,GO
50-09,9.40,CAD,1,,GO
09-50,9.40,CAD,1,,GO
47-09,28.50,CAD,1,,GO
09-47,28.50,CAD,1,,GO
46-09,14.60,CAD,1,,GO
09-46,14.60,CAD,1,,GO
45-09,13.25,CAD,1,,GO
09-45,13.25,CAD,1,,GO
44-09,12.45,CAD,1,,GO
09-44,12.45,CAD,1,,GO
43-09,15.85,CAD,1,,GO
09-43,15.85,CAD,1,,GO
42-09,15.30,CAD,1,,GO
09-42,15.30,CAD,1,,GO
41-09,13.90,CAD,1,,GO
09-41,13.90,CAD,1,,GO
40-09,12.55,CAD,1,,GO
09-40,12.55,CAD,1,,GO
39-09,18.25,CAD,1,,GO
09-39,18.25,CAD,1,,GO
38-09,17.40,CAD,1,,GO
09-38,17.40,CAD,1,,GO
37-09,16.30,CAD,1,,GO
09-37,16.30,CAD,1,,GO
35-09,14.65,CAD,1,,GO
09-35,14.65,CAD,1,,GO
34-09,13.65,CAD,1,,GO
09-34,13.65,CAD,1,,GO
33-09,12.75,CAD,1,,GO
09-33,12.75,CAD,1,,GO
32-09,12.15,CAD,1,,GO
09-32,12.15,CAD,1,,GO
31-09,11.20,CAD,1,,GO
09-31,11.20,CAD,1,,GO
30-09,19.55,CAD,1,,GO
09-30,19.55,CAD,1,,GO
29-09,16.10,CAD,1,,GO
09-29,16.10,CAD,1,,GO
28-09,13.85,CAD,1,,GO
09-28,13.85,CAD,1,,GO
27-09,21.35,CAD,1,,GO
09-27,21.35,CAD,1,,GO
26-09,20.05,CAD,1,,GO
09-26,20.05,CAD,1,,GO
25-09,9.40,CAD,1,,GO
09-25,9.40,CAD,1,,GO
24-09,14.25,CAD,1,,GO
09-24,14.25,CAD,1,,GO
23-09,13.25,CAD,1,,GO
09-23,13.25,CAD,1,,GO
22-09,12.90,CAD,1,,GO
09-22,12.90,CAD,1,,GO
21-09,12.80,CAD,1,,GO
09-21,12.80,CAD,1,,GO
20-09,11.70,CAD,1,,GO
09-20,11.70,CAD,1,,GO
19-09,7.60,CAD,1,,GO
09-19,7.60,CAD,1,,GO
18-09,16.80,CAD,1,,GO
09-18,16.80,CAD,1,,GO
17-09,16.00,CAD,1,,GO
09-17,16.00,CAD,1,,GO
16-09,15.15,CAD,1,,GO
09-16,15.15,CAD,1,,GO
15-09,14.95,CAD,1,,GO
09-15,14.95,CAD,1,,GO
14-09,14.30,CAD,1,,GO
09-14,14.30,CAD,1,,GO
13-09,13.40,CAD,1,,GO
09-13,13.40,CAD,1,,GO
12-09,12.55,CAD,1,,GO
09-12,12.55,CAD,1,,GO
11-09,11.70,CAD,1,,GO
09-11,11.70,CAD,1,,GO
10-09,11.70,CAD,1,,GO
09-10,11.70,CAD,1,,GO
09-09,4.40,CAD,1,,GO
111-08,7.50,CAD,1,,GO
08-111,7.50,CAD,1,,GO
100-08,22.75,CAD,1,,GO
08-100,22.75,CAD,1,,GO
98-08,13.40,CAD,1,,GO
08-98,13.40,CAD,1,,GO
97-08,12.10,CAD,1,,GO
08-97,12.10,CAD,1,,GO
96-08,11.25,CAD,1,,GO
08-96,11.25,CAD,1,,GO
95-08,10.30,CAD,1,,GO
08-95,10.30,CAD,1,,GO
94-08,9.60,CAD,1,,GO
08-94,9.60,CAD,1,,GO
93-08,8.80,CAD,1,,GO
08-93,8.80,CAD,1,,GO
92-08,7.15,CAD,1,,GO
08-92,7.15,CAD,1,,GO
91-08,6.30,CAD,1,,GO
08-91,6.30,CAD,1,,GO
90-08,5.30,CAD,1,,GO
08-90,5.30,CAD,1,,GO
89-08,4.40,CAD,1,,GO
08-89,4.40,CAD,1,,GO
88-08,10.90,CAD,1,,GO
08-88,10.90,CAD,1,,GO
86-08,10.00,CAD,1,,GO
08-86,10.00,CAD,1,,GO
85-08,20.75,CAD,1,,GO
08-85,20.75,CAD,1,,GO
84-08,23.90,CAD,1,,GO
08-84,23.90,CAD,1,,GO
83-08,21.75,CAD,1,,GO
08-83,21.75,CAD,1,,GO
82-08,19.30,CAD,1,,GO
08-82,19.30,CAD,1,,GO
81-08,18.55,CAD,1,,GO
08-81,18.55,CAD,1,,GO
80-08,16.40,CAD,1,,GO
08-80,16.40,CAD,1,,GO
79-08,9.30,CAD,1,,GO
08-79,9.30,CAD,1,,GO
78-08,10.40,CAD,1,,GO
08-78,10.40,CAD,1,,GO
77-08,4.40,CAD,1,,GO
08-77,4.40,CAD,1,,GO
76-08,16.65,CAD,1,,GO
08-76,16.65,CAD,1,,GO
75-08,16.05,CAD,1,,GO
08-75,16.05,CAD,1,,GO
74-08,14.95,CAD,1,,GO
08-74,14.95,CAD,1,,GO
73-08,13.95,CAD,1,,GO
08-73,13.95,CAD,1,,GO
72-08,13.45,CAD,1,,GO
08-72,13.45,CAD,1,,GO
71-08,13.30,CAD,1,,GO
08-71,13.30,CAD,1,,GO
70-08,8.60,CAD,1,,GO
08-70,8.60,CAD,1,,GO
69-08,16.70,CAD,1,,GO
08-69,16.70,CAD,1,,GO
68-08,16.15,CAD,1,,GO
08-68,16.15,CAD,1,,GO
67-08,15.15,CAD,1,,GO
08-67,15.15,CAD,1,,GO
66-08,14.55,CAD,1,,GO
08-66,14.55,CAD,1,,GO
65-08,13.20,CAD,1,,GO
08-65,13.20,CAD,1,,GO
64-08,12.10,CAD,1,,GO
08-64,12.10,CAD,1,,GO
63-08,11.60,CAD,1,,GO
08-63,11.60,CAD,1,,GO
62-08,10.40,CAD,1,,GO
08-62,10.40,CAD,1,,GO
61-08,9.35,CAD,1,,GO
08-61,9.35,CAD,1,,GO
60-08,9.30,CAD,1,,GO
08-60,9.30,CAD,1,,GO
59-08,9.30,CAD,1,,GO
08-59,9.30,CAD,1,,GO
58-08,13.25,CAD,1,,GO
08-58,13.25,CAD,1,,GO
56-08,11.80,CAD,1,,GO
08-56,11.80,CAD,1,,GO
51-08,10.00,CAD,1,,GO
08-51,10.00,CAD,1,,GO
50-08,9.35,CAD,1,,GO
