shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
669458f9-7e69-47f9-9ec7-508234e5c234,44.3753432235701,-79.6909679747604,134,10808.89
f70dc5f5-f9cd-412c-90dc-61c7314597b0,44.3410787689248,-79.6599315000927,179,18111.29
376c059e-f300-41e0-8588-3cd4b3d7bd01,44.3907797576555,-79.6984677831651,250,17746.4
3d0797f2-843d-4142-8962-61b19f45a28b,44.332292,-79.67729778,51,9803.44
a68b8886-0e30-41c4-a172-536b1d38dad6,44.3922201596166,-79.692544063431,128,18202.47
eff477ba-b6d6-4dc5-90f4-41ac6b5acdb8,44.410379812508,-79.668890868154,211,13670.34
d1c4c82f-bc2c-4c96-9360-80bd4ff1645c,44.39634709,-79.65679556,43,4706.12
5b89860f-418c-40fe-b715-cef5bf9c5926,44.3903620177723,-79.6875199489307,280,22141.92
9877c86d-c214-4c51-9799-fed89bd8ac56,44.3860637775697,-79.693164658139,109,17350.16
69fac609-9f11-4f94-a604-fc4ce79299bb,44.3743737119399,-79.6905237050385,175,11564.21
5f624ab3-f626-4508-b918-38edd2c3535a,44.4160123073724,-79.6533572066257,82,8051.73
71152a41-41dd-4b6b-93b7-d9ccbc16e805,44.3356791984348,-79.7192034419327,119,14316.27
58571941-6738-4b34-b076-0e3460e4d4fe,44.4146646793352,-79.6532762203517,56,6158.93
8c043e7e-5249-4062-b3fd-57444d2399a0,44.3875221148895,-79.6900505740775,117,14784.83
64dcf802-d95a-4717-85c5-a9738c5e383d,44.4126525171192,-79.703185391616,132,11498.86
a68b8886-0e30-41c4-a172-536b1d38dad6,44.406702036065,-79.6755076751416,142,20793.37
2f3f336c-6806-4464-aaa2-84ec23033982,44.3419988536797,-79.7312005553496,80,8809.3
8c043e7e-5249-4062-b3fd-57444d2399a0,44.4152045912762,-79.6630185690743,192,22011.32
27e0fb60-1a2b-41b8-a712-7812a581e129,44.3461702887525,-79.66364504182,22,4007.8
eff477ba-b6d6-4dc5-90f4-41ac6b5acdb8,44.3951007279926,-79.7228550299131,82,4994.99
cd3709c8-7dd7-4c0c-a21e-8f9878b3d40e,44.3675769404651,-79.7139034343742,83,7961.94
71152a41-41dd-4b6b-93b7-d9ccbc16e805,44.3340835255415,-79.6912784612385,73,8062.86
a7e27de6-4d00-4f67-a395-27308dcd2cda,44.3599034234907,-79.6131277017414,175,18954.27
af0b9846-3e97-4108-8fe1-a3764bd28503,44.3368446931783,-79.678843636533,59,7084.57
a68b8886-0e30-41c4-a172-536b1d38dad6,44.3748511508487,-79.6891814206706,89,15360.83
eff477ba-b6d6-4dc5-90f4-41ac6b5acdb8,44.4164033768707,-79.6771481434418,189,12435.98
d1c4c82f-bc2c-4c96-9360-80bd4ff1645c,44.3906648708922,-79.680825883148,66,6949.2
eff477ba-b6d6-4dc5-90f4-41ac6b5acdb8,44.4020041305564,-79.7289415056353,124,7081.21
69fac609-9f11-4f94-a604-fc4ce79299bb,44.3751249686677,-79.6987759731584,137,10004.9
c1ed3fa5-3c6f-44fc-a1a5-08bd31349072,44.4123570903477,-79.671819057385,141,10338.4
a7e27de6-4d00-4f67-a395-27308dcd2cda,44.3679351193494,-79.6925829693892,63,6183.98
2e2cf699-5217-46bb-8b80-6b42b26304d2,44.3403906345005,-79.6803262502088,260,23119.27
d1c4c82f-bc2c-4c96-9360-80bd4ff1645c,44.4147551080321,-79.6657903060409,11,578.8
9a9b5234-eb8c-4e9a-a914-d2fc3a3ad360,44.3393074887431,-79.7085475138262,106,15094.2
801e6d53-f399-4ced-b4c2-f357e9b4cdb6,44.35720901,-79.70564801,97,9132.61
9567c898-6050-4bc2-a182-a81164b99a34,44.3906648708922,-79.680825883148,98,6925.94
9a9b5234-eb8c-4e9a-a914-d2fc3a3ad360,44.3476700378032,-79.6637677191124,25,4175.41
64dcf802-d95a-4717-85c5-a9738c5e383d,44.401739077597,-79.6557271926087,29,3758.47
5b89860f-418c-40fe-b715-cef5bf9c5926,44.3903806299576,-79.685586743856,283,22295.45
27e0fb60-1a2b-41b8-a712-7812a581e129,44.342493652468,-79.6782395431886,42,6152.93
801e6d53-f399-4ced-b4c2-f357e9b4cdb6,44.3390719527202,-79.6794211747324,194,21052.43
9a9b5234-eb8c-4e9a-a914-d2fc3a3ad360,44.33243152,-79.69856992,66,8720.14
8925c012-0318-4632-8e48-1eeee6c7b0ba,44.4045122667015,-79.7064000389754,45,5294.99
f70dc5f5-f9cd-412c-90dc-61c7314597b0,44.3217855552644,-79.7187190863421,111,10497.84
f70dc5f5-f9cd-412c-90dc-61c7314597b0,44.3423570516314,-79.6542414587941,181,18585.28
af0b9846-3e97-4108-8fe1-a3764bd28503,44.3863428127455,-79.6920353637543,170,21172.36
5b1a6377-ec72-4fa3-ac81-9538e1530081,44.35162742,-79.63273005,5,469.34
5b89860f-418c-40fe-b715-cef5bf9c5926,44.39104266,-79.67958159,290,22787.2
fdc7ab1d-8842-4b5b-baa2-8eda01c7ef1d,44.4131550483807,-79.7013816027792,146,13209.64
71152a41-41dd-4b6b-93b7-d9ccbc16e805,44.3348621832066,-79.6877189249168,71,7766.89
5b89860f-418c-40fe-b715-cef5bf9c5926,44.39042963,-79.68326777,285,22479.74
f70dc5f5-f9cd-412c-90dc-61c7314597b0,44.346517,-79.704667,65,5438.66
801e6d53-f399-4ced-b4c2-f357e9b4cdb6,44.338847722749,-79.6791816035455,192,21018.07
