direction_name,shape_id,route_id,wheelchair_accessible,service_id,block_id,trip_headsign,trip_id,direction_id
Eastbound,100.0.1952650222_Timetable_-_2026-06,900,1,SatSun_merged_94435,a_461028_Timetable_-_2026-06,Ritson,2980__461028_Timetable_-_2026-06,0
Eastbound,100.0.1952650222_Timetable_-_2026-06,900,1,SatSun_merged_94435,a_463005_Timetable_-_2026-06,Ritson,2981__463005_Timetable_-_2026-06,0
Eastbound,100.0.1952650224_Timetable_-_2026-06,900,1,SatSun_merged_94435,a_261012_Timetable_-_2026-06,Ritson,2982__261012_Timetable_-_2026-06,0
Eastbound,100.0.1952650224_Timetable_-_2026-06,900,1,SatSun_merged_94435,a_462007_Timetable_-_2026-06,Ritson,2983__462007_Timetable_-_2026-06,0
Eastbound,100.0.1952650224_Timetable_-_2026-06,900,1,SatSun_merged_94435,a_463001_Timetable_-_2026-06,Ritson,2984__463001_Timetable_-_2026-06,0
Eastbound,100.0.1952650224_Timetable_-_2026-06,900,1,SatSun_merged_94435,a_261011_Timetable_-_2026-06,Ritson,2985__261011_Timetable_-_2026-06,0
Eastbound,100.0.1952650224_Timetable_-_2026-06,900,1,SatSun_merged_94435,a_461013_Timetable_-_2026-06,Ritson,2986__461013_Timetable_-_2026-06,0
Eastbound,100.0.1952650224_Timetable_-_2026-06,900,1,SatSun_merged_94435,a_461028_Timetable_-_2026-06,Ritson,2987__461028_Timetable_-_2026-06,0
Eastbound,100.0.1952650224_Timetable_-_2026-06,900,1,SatSun_merged_94435,a_463002_Timetable_-_2026-06,Ritson,2988__463002_Timetable_-_2026-06,0
Eastbound,100.0.1952650224_Timetable_-_2026-06,900,1,SatSun_merged_94435,a_462002_Timetable_-_2026-06,Ritson,2989__462002_Timetable_-_2026-06,0
Northbound,100.0.1673310071_Timetable_-_2026-06,409,1,Weekday_merged_94434,a_401036_Timetable_-_2026-06,Windfields Farm,298__401036_Timetable_-_2026-06,0
Eastbound,100.0.1952650224_Timetable_-_2026-06,900,1,SatSun_merged_94435,a_462004_Timetable_-_2026-06,Ritson,2990__462004_Timetable_-_2026-06,0
Eastbound,100.0.1952650224_Timetable_-_2026-06,900,1,SatSun_merged_94435,a_463003_Timetable_-_2026-06,Ritson,2991__463003_Timetable_-_2026-06,0
Eastbound,100.0.1952650224_Timetable_-_2026-06,900,1,SatSun_merged_94435,a_261015_Timetable_-_2026-06,Ritson,2992__261015_Timetable_-_2026-06,0
Eastbound,100.0.1952650224_Timetable_-_2026-06,900,1,SatSun_merged_94435,a_462002_Timetable_-_2026-06,Ritson,2993__462002_Timetable_-_2026-06,0
Eastbound,100.0.1952650224_Timetable_-_2026-06,900,1,SatSun_merged_94435,a_462004_Timetable_-_2026-06,Ritson,2994__462004_Timetable_-_2026-06,0
Eastbound,100.0.1952650224_Timetable_-_2026-06,900,1,SatSun_merged_94435,a_463003_Timetable_-_2026-06,Ritson,2995__463003_Timetable_-_2026-06,0
Eastbound,100.0.1952650224_Timetable_-_2026-06,900,1,SatSun_merged_94435,a_261015_Timetable_-_2026-06,Ritson,2996__261015_Timetable_-_2026-06,0
Eastbound,100.0.1952650224_Timetable_-_2026-06,900,1,SatSun_merged_94435,a_462008_Timetable_-_2026-06,Ritson,2997__462008_Timetable_-_2026-06,0
Eastbound,100.0.1952650224_Timetable_-_2026-06,900,1,SatSun_merged_94435,a_461028_Timetable_-_2026-06,Ritson,2998__461028_Timetable_-_2026-06,0
Eastbound,100.0.1952650224_Timetable_-_2026-06,900,1,SatSun_merged_94435,a_462006_Timetable_-_2026-06,Ritson,2999__462006_Timetable_-_2026-06,0
Northbound,100.0.1673310071_Timetable_-_2026-06,409,1,Weekday_merged_94434,a_401018_Timetable_-_2026-06,Windfields Farm,299__401018_Timetable_-_2026-06,0
Northbound,100.0.1046829277_Timetable_-_2026-06,403,1,Weekday_merged_94434,a_401027_Timetable_-_2026-06,Oshawa Centre Terminal,29__401027_Timetable_-_2026-06,0
Northbound,100.0.1046829277_Timetable_-_2026-06,403,1,Weekday_merged_94434,a_403006_Timetable_-_2026-06,Oshawa Centre Terminal,2__403006_Timetable_-_2026-06,0
Eastbound,100.0.1952650224_Timetable_-_2026-06,900,1,SatSun_merged_94435,a_261015_Timetable_-_2026-06,Ritson,3000__261015_Timetable_-_2026-06,0
Eastbound,100.0.1952650224_Timetable_-_2026-06,900,1,SatSun_merged_94435,a_463004_Timetable_-_2026-06,Ritson,3001__463004_Timetable_-_2026-06,0
Eastbound,100.0.1952650224_Timetable_-_2026-06,900,1,SatSun_merged_94435,a_462008_Timetable_-_2026-06,Ritson,3002__462008_Timetable_-_2026-06,0
Eastbound,100.0.1952650224_Timetable_-_2026-06,900,1,SatSun_merged_94435,a_461028_Timetable_-_2026-06,Ritson,3003__461028_Timetable_-_2026-06,0
Eastbound,100.0.1952650224_Timetable_-_2026-06,900,1,SatSun_merged_94435,a_462006_Timetable_-_2026-06,Ritson,3004__462006_Timetable_-_2026-06,0
Eastbound,100.0.1952650224_Timetable_-_2026-06,900,1,SatSun_merged_94435,a_261015_Timetable_-_2026-06,Ritson,3005__261015_Timetable_-_2026-06,0
Eastbound,100.0.1952650224_Timetable_-_2026-06,900,1,SatSun_merged_94435,a_463004_Timetable_-_2026-06,Ritson,3006__463004_Timetable_-_2026-06,0
Eastbound,100.0.1952650224_Timetable_-_2026-06,900,1,SatSun_merged_94435,a_462008_Timetable_-_2026-06,Ritson,3007__462008_Timetable_-_2026-06,0
Eastbound,100.0.1952650224_Timetable_-_2026-06,900,1,SatSun_merged_94435,a_461028_Timetable_-_2026-06,Ritson,3008__461028_Timetable_-_2026-06,0
Eastbound,100.0.1952650224_Timetable_-_2026-06,900,1,SatSun_merged_94435,a_463005_Timetable_-_2026-06,Ritson,3009__463005_Timetable_-_2026-06,0
Northbound,100.0.2081288673_Timetable_-_2026-06,409,1,Weekday_merged_94434,a_401023_Timetable_-_2026-06,C - Windfields Farm via Glen Hill,300__401023_Timetable_-_2026-06,0
Eastbound,100.0.1952650224_Timetable_-_2026-06,900,1,SatSun_merged_94435,a_462004_Timetable_-_2026-06,Ritson,3010__462004_Timetable_-_2026-06,0
Eastbound,100.0.1952650224_Timetable_-_2026-06,900,1,SatSun_merged_94435,a_462003_Timetable_-_2026-06,Ritson,3011__462003_Timetable_-_2026-06,0
Loop,100.0.2194495272_Timetable_-_2026-06,605,1,SatSun_merged_94435,a_261033_Timetable_-_2026-06,Uxbridge,3012__261033_Timetable_-_2026-06,0
Loop,100.0.2194495271_Timetable_-_2026-06,605,1,SatSun_merged_94435,a_261010_Timetable_-_2026-06,Uxbridge,3013__261010_Timetable_-_2026-06,0
Loop,100.0.2194495271_Timetable_-_2026-06,605,1,SatSun_merged_94435,a_261010_Timetable_-_2026-06,Uxbridge,3014__261010_Timetable_-_2026-06,0
Loop,100.0.2194495271_Timetable_-_2026-06,605,1,SatSun_merged_94435,a_261027_Timetable_-_2026-06,Uxbridge,3015__261027_Timetable_-_2026-06,0
Loop,100.0.2194495271_Timetable_-_2026-06,605,1,SatSun_merged_94435,a_261027_Timetable_-_2026-06,Uxbridge,3016__261027_Timetable_-_2026-06,0
Loop,100.0.2194495271_Timetable_-_2026-06,605,1,SatSun_merged_94435,a_261024_Timetable_-_2026-06,Uxbridge,3017__261024_Timetable_-_2026-06,0
Loop,100.0.2194495271_Timetable_-_2026-06,605,1,SatSun_merged_94435,a_261024_Timetable_-_2026-06,Uxbridge,3018__261024_Timetable_-_2026-06,0
Loop,100.0.2194495271_Timetable_-_2026-06,605,1,SatSun_merged_94435,a_261033_Timetable_-_2026-06,Uxbridge,3019__261033_Timetable_-_2026-06,0
Northbound,100.0.1673310071_Timetable_-_2026-06,409,1,Weekday_merged_94434,a_401020_Timetable_-_2026-06,Windfields Farm,301__401020_Timetable_-_2026-06,0
Loop,100.0.2194495271_Timetable_-_2026-06,605,1,SatSun_merged_94435,a_261033_Timetable_-_2026-06,Uxbridge,3020__261033_Timetable_-_2026-06,0
Loop,100.0.2194495271_Timetable_-_2026-06,605,1,SatSun_merged_94435,a_261016_Timetable_-_2026-06,Uxbridge,3021__261016_Timetable_-_2026-06,0
Loop,100.0.2194495271_Timetable_-_2026-06,605,1,SatSun_merged_94435,a_261016_Timetable_-_2026-06,Uxbridge,3022__261016_Timetable_-_2026-06,0
Loop,100.0.2194495271_Timetable_-_2026-06,605,1,SatSun_merged_94435,a_261027_Timetable_-_2026-06,Uxbridge,3023__261027_Timetable_-_2026-06,0
Loop,100.0.2194495271_Timetable_-_2026-06,605,1,SatSun_merged_94435,a_261027_Timetable_-_2026-06,Uxbridge,3024__261027_Timetable_-_2026-06,0
Loop,100.0.2194495271_Timetable_-_2026-06,605,1,SatSun_merged_94435,a_261036_Timetable_-_2026-06,Uxbridge,3025__261036_Timetable_-_2026-06,0
Loop,100.0.2194495271_Timetable_-_2026-06,605,1,SatSun_merged_94435,a_261036_Timetable_-_2026-06,Uxbridge,3026__261036_Timetable_-_2026-06,0
Loop,100.0.2194495271_Timetable_-_2026-06,605,1,SatSun_merged_94435,a_261033_Timetable_-_2026-06,Uxbridge,3027__261033_Timetable_-_2026-06,0
Loop,100.0.2194495271_Timetable_-_2026-06,605,1,SatSun_merged_94435,a_261033_Timetable_-_2026-06,Uxbridge,3028__261033_Timetable_-_2026-06,0
Westbound,100.0.1952652001_Timetable_-_2026-06,502,1,SatSun_merged_94435,a_461010_Timetable_-_2026-06,Clarington Boulevard,3029__461010_Timetable_-_2026-06,1
Northbound,100.0.1673310071_Timetable_-_2026-06,409,1,Weekday_merged_94434,a_401036_Timetable_-_2026-06,Windfields Farm,302__401036_Timetable_-_2026-06,0
Westbound,100.0.1952652001_Timetable_-_2026-06,502,1,SatSun_merged_94435,a_461027_Timetable_-_2026-06,Clarington Boulevard,3030__461027_Timetable_-_2026-06,1
Westbound,100.0.1952652001_Timetable_-_2026-06,502,1,SatSun_merged_94435,a_461023_Timetable_-_2026-06,Clarington Boulevard,3031__461023_Timetable_-_2026-06,1
Westbound,100.0.1952652001_Timetable_-_2026-06,502,1,SatSun_merged_94435,a_461021_Timetable_-_2026-06,Clarington Boulevard,3032__461021_Timetable_-_2026-06,1
Westbound,100.0.1952652001_Timetable_-_2026-06,502,1,SatSun_merged_94435,a_461025_Timetable_-_2026-06,Clarington Boulevard,3033__461025_Timetable_-_2026-06,1
Westbound,100.0.1952652001_Timetable_-_2026-06,502,1,SatSun_merged_94435,a_461010_Timetable_-_2026-06,Clarington Boulevard,3034__461010_Timetable_-_2026-06,1
Westbound,100.0.1952652001_Timetable_-_2026-06,502,1,SatSun_merged_94435,a_461027_Timetable_-_2026-06,Clarington Boulevard,3035__461027_Timetable_-_2026-06,1
Westbound,100.0.1952652001_Timetable_-_2026-06,502,1,SatSun_merged_94435,a_461023_Timetable_-_2026-06,Clarington Boulevard,3036__461023_Timetable_-_2026-06,1
Westbound,100.0.1952652001_Timetable_-_2026-06,502,1,SatSun_merged_94435,a_461021_Timetable_-_2026-06,Clarington Boulevard,3037__461021_Timetable_-_2026-06,1
Westbound,100.0.1952652001_Timetable_-_2026-06,502,1,SatSun_merged_94435,a_461025_Timetable_-_2026-06,Clarington Boulevard,3038__461025_Timetable_-_2026-06,1
Westbound,100.0.1952652001_Timetable_-_2026-06,502,1,SatSun_merged_94435,a_461010_Timetable_-_2026-06,Clarington Boulevard,3039__461010_Timetable_-_2026-06,1
Northbound,100.0.1673310071_Timetable_-_2026-06,409,1,Weekday_merged_94434,a_401018_Timetable_-_2026-06,Windfields Farm,303__401018_Timetable_-_2026-06,0
Westbound,100.0.1952652001_Timetable_-_2026-06,502,1,SatSun_merged_94435,a_461027_Timetable_-_2026-06,Clarington Boulevard,3040__461027_Timetable_-_2026-06,1
Westbound,100.0.1952652001_Timetable_-_2026-06,502,1,SatSun_merged_94435,a_461023_Timetable_-_2026-06,Clarington Boulevard,3041__461023_Timetable_-_2026-06,1
Westbound,100.0.1952652001_Timetable_-_2026-06,502,1,SatSun_merged_94435,a_461021_Timetable_-_2026-06,Clarington Boulevard,3042__461021_Timetable_-_2026-06,1
Westbound,100.0.1952652001_Timetable_-_2026-06,502,1,SatSun_merged_94435,a_461025_Timetable_-_2026-06,Clarington Boulevard,3043__461025_Timetable_-_2026-06,1
Westbound,100.0.1952652001_Timetable_-_2026-06,502,1,SatSun_merged_94435,a_461010_Timetable_-_2026-06,Clarington Boulevard,3044__461010_Timetable_-_2026-06,1
Westbound,100.0.1952652001_Timetable_-_2026-06,502,1,SatSun_merged_94435,a_461027_Timetable_-_2026-06,Clarington Boulevard,3045__461027_Timetable_-_2026-06,1
Westbound,100.0.1952652001_Timetable_-_2026-06,502,1,SatSun_merged_94435,a_461023_Timetable_-_2026-06,Clarington Boulevard,3046__461023_Timetable_-_2026-06,1
Westbound,100.0.1952652001_Timetable_-_2026-06,502,1,SatSun_merged_94435,a_461021_Timetable_-_2026-06,Clarington Boulevard,3047__461021_Timetable_-_2026-06,1
Westbound,100.0.1952652001_Timetable_-_2026-06,502,1,SatSun_merged_94435,a_461025_Timetable_-_2026-06,Clarington Boulevard,3048__461025_Timetable_-_2026-06,1
Westbound,100.0.1952652001_Timetable_-_2026-06,502,1,SatSun_merged_94435,a_461010_Timetable_-_2026-06,Clarington Boulevard,3049__461010_Timetable_-_2026-06,1
Northbound,100.0.2081288673_Timetable_-_2026-06,409,1,Weekday_merged_94434,a_401023_Timetable_-_2026-06,C - Windfields Farm via Glen Hill,304__401023_Timetable_-_2026-06,0
Northbound,100.0.1673310071_Timetable_-_2026-06,409,1,SatSun_merged_94435,a_461009_Timetable_-_2026-06,Windfields Farm,3050__461009_Timetable_-_2026-06,0
Northbound,100.0.1673310071_Timetable_-_2026-06,409,1,SatSun_merged_94435,a_461012_Timetable_-_2026-06,Windfields Farm,3051__461012_Timetable_-_2026-06,0
Northbound,100.0.1673310071_Timetable_-_2026-06,409,1,SatSun_merged_94435,a_461008_Timetable_-_2026-06,Windfields Farm,3052__461008_Timetable_-_2026-06,0
Northbound,100.0.1673310071_Timetable_-_2026-06,409,1,SatSun_merged_94435,a_461009_Timetable_-_2026-06,Windfields Farm,3053__461009_Timetable_-_2026-06,0
Northbound,100.0.1673310071_Timetable_-_2026-06,409,1,SatSun_merged_94435,a_461012_Timetable_-_2026-06,Windfields Farm,3054__461012_Timetable_-_2026-06,0
Northbound,100.0.1673310071_Timetable_-_2026-06,409,1,SatSun_merged_94435,a_461008_Timetable_-_2026-06,Windfields Farm,3055__461008_Timetable_-_2026-06,0
Northbound,100.0.1673310071_Timetable_-_2026-06,409,1,SatSun_merged_94435,a_461009_Timetable_-_2026-06,Windfields Farm,3056__461009_Timetable_-_2026-06,0
Northbound,100.0.1673310071_Timetable_-_2026-06,409,1,SatSun_merged_94435,a_461012_Timetable_-_2026-06,Windfields Farm,3057__461012_Timetable_-_2026-06,0
Northbound,100.0.1673310071_Timetable_-_2026-06,409,1,SatSun_merged_94435,a_461008_Timetable_-_2026-06,Windfields Farm,3058__461008_Timetable_-_2026-06,0
Northbound,100.0.1673310071_Timetable_-_2026-06,409,1,SatSun_merged_94435,a_461009_Timetable_-_2026-06,Windfields Farm,3059__461009_Timetable_-_2026-06,0
Northbound,100.0.1673310071_Timetable_-_2026-06,409,1,Weekday_merged_94434,a_401020_Timetable_-_2026-06,Windfields Farm,305__401020_Timetable_-_2026-06,0
Northbound,100.0.1673310071_Timetable_-_2026-06,409,1,SatSun_merged_94435,a_461012_Timetable_-_2026-06,Windfields Farm,3060__461012_Timetable_-_2026-06,0
Northbound,100.0.1673310071_Timetable_-_2026-06,409,1,SatSun_merged_94435,a_461008_Timetable_-_2026-06,Windfields Farm,3061__461008_Timetable_-_2026-06,0
Northbound,100.0.1673310071_Timetable_-_2026-06,409,1,SatSun_merged_94435,a_461009_Timetable_-_2026-06,Windfields Farm,3062__461009_Timetable_-_2026-06,0
Northbound,100.0.1673310071_Timetable_-_2026-06,409,1,SatSun_merged_94435,a_461012_Timetable_-_2026-06,Windfields Farm,3063__461012_Timetable_-_2026-06,0
Northbound,100.0.1673310071_Timetable_-_2026-06,409,1,SatSun_merged_94435,a_461008_Timetable_-_2026-06,Windfields Farm,3064__461008_Timetable_-_2026-06,0
Northbound,100.0.1673310071_Timetable_-_2026-06,409,1,SatSun_merged_94435,a_461009_Timetable_-_2026-06,Windfields Farm,3065__461009_Timetable_-_2026-06,0
Northbound,100.0.1673310071_Timetable_-_2026-06,409,1,SatSun_merged_94435,a_461012_Timetable_-_2026-06,Windfields Farm,3066__461012_Timetable_-_2026-06,0
Northbound,100.0.1673310071_Timetable_-_2026-06,409,1,SatSun_merged_94435,a_461008_Timetable_-_2026-06,Windfields Farm,3067__461008_Timetable_-_2026-06,0
Northbound,100.0.1673310071_Timetable_-_2026-06,409,1,SatSun_merged_94435,a_461009_Timetable_-_2026-06,Windfields Farm,3068__461009_Timetable_-_2026-06,0
Northbound,100.0.1673310071_Timetable_-_2026-06,409,1,SatSun_merged_94435,a_461012_Timetable_-_2026-06,Windfields Farm,3069__461012_Timetable_-_2026-06,0
Northbound,100.0.1673310071_Timetable_-_2026-06,409,1,Weekday_merged_94434,a_401036_Timetable_-_2026-06,Windfields Farm,306__401036_Timetable_-_2026-06,0
Northbound,100.0.1673310071_Timetable_-_2026-06,409,1,SatSun_merged_94435,a_461008_Timetable_-_2026-06,Windfields Farm,3070__461008_Timetable_-_2026-06,0
Northbound,100.0.1673310071_Timetable_-_2026-06,409,1,SatSun_merged_94435,a_461009_Timetable_-_2026-06,Windfields Farm,3071__461009_Timetable_-_2026-06,0
Northbound,100.0.1673310071_Timetable_-_2026-06,409,1,SatSun_merged_94435,a_461012_Timetable_-_2026-06,Windfields Farm,3072__461012_Timetable_-_2026-06,0
Northbound,100.0.1673310071_Timetable_-_2026-06,409,1,SatSun_merged_94435,a_461008_Timetable_-_2026-06,Windfields Farm,3073__461008_Timetable_-_2026-06,0
Northbound,100.0.1673310071_Timetable_-_2026-06,409,1,SatSun_merged_94435,a_461009_Timetable_-_2026-06,Windfields Farm,3074__461009_Timetable_-_2026-06,0
Northbound,100.0.1673310071_Timetable_-_2026-06,409,1,SatSun_merged_94435,a_461012_Timetable_-_2026-06,Windfields Farm,3075__461012_Timetable_-_2026-06,0
Northbound,100.0.1673310071_Timetable_-_2026-06,409,1,SatSun_merged_94435,a_461024_Timetable_-_2026-06,Windfields Farm,3076__461024_Timetable_-_2026-06,0
Northbound,100.0.1673310071_Timetable_-_2026-06,409,1,SatSun_merged_94435,a_461026_Timetable_-_2026-06,Windfields Farm,3077__461026_Timetable_-_2026-06,0
Eastbound,100.0.2162905171_Timetable_-_2026-06,419,1,SatSun_merged_94435,a_461009_Timetable_-_2026-06,Harmony Terminal,3078__461009_Timetable_-_2026-06,0
Eastbound,100.0.2162905171_Timetable_-_2026-06,419,1,SatSun_merged_94435,a_461012_Timetable_-_2026-06,Harmony Terminal,3079__461012_Timetable_-_2026-06,0
Northbound,100.0.1673310071_Timetable_-_2026-06,409,1,Weekday_merged_94434,a_401018_Timetable_-_2026-06,Windfields Farm,307__401018_Timetable_-_2026-06,0
Eastbound,100.0.2162905171_Timetable_-_2026-06,419,1,SatSun_merged_94435,a_461008_Timetable_-_2026-06,Harmony Terminal,3080__461008_Timetable_-_2026-06,0
Eastbound,100.0.2162905171_Timetable_-_2026-06,419,1,SatSun_merged_94435,a_461009_Timetable_-_2026-06,Harmony Terminal,3081__461009_Timetable_-_2026-06,0
Eastbound,100.0.2162905171_Timetable_-_2026-06,419,1,SatSun_merged_94435,a_461012_Timetable_-_2026-06,Harmony Terminal,3082__461012_Timetable_-_2026-06,0
Eastbound,100.0.2162905171_Timetable_-_2026-06,419,1,SatSun_merged_94435,a_461008_Timetable_-_2026-06,Harmony Terminal,3083__461008_Timetable_-_2026-06,0
Eastbound,100.0.2162905171_Timetable_-_2026-06,419,1,SatSun_merged_94435,a_461009_Timetable_-_2026-06,Harmony Terminal,3084__461009_Timetable_-_2026-06,0
Eastbound,100.0.2162905171_Timetable_-_2026-06,419,1,SatSun_merged_94435,a_461012_Timetable_-_2026-06,Harmony Terminal,3085__461012_Timetable_-_2026-06,0
Eastbound,100.0.2162905171_Timetable_-_2026-06,419,1,SatSun_merged_94435,a_461008_Timetable_-_2026-06,Harmony Terminal,3086__461008_Timetable_-_2026-06,0
Eastbound,100.0.2162905171_Timetable_-_2026-06,419,1,SatSun_merged_94435,a_461009_Timetable_-_2026-06,Harmony Terminal,3087__461009_Timetable_-_2026-06,0
Eastbound,100.0.2162905171_Timetable_-_2026-06,419,1,SatSun_merged_94435,a_461012_Timetable_-_2026-06,Harmony Terminal,3088__461012_Timetable_-_2026-06,0
Eastbound,100.0.2162905171_Timetable_-_2026-06,419,1,SatSun_merged_94435,a_461008_Timetable_-_2026-06,Harmony Terminal,3089__461008_Timetable_-_2026-06,0
Northbound,100.0.2081288673_Timetable_-_2026-06,409,1,Weekday_merged_94434,a_401023_Timetable_-_2026-06,C - Windfields Farm via Glen Hill,308__401023_Timetable_-_2026-06,0
Eastbound,100.0.2162905171_Timetable_-_2026-06,419,1,SatSun_merged_94435,a_461009_Timetable_-_2026-06,Harmony Terminal,3090__461009_Timetable_-_2026-06,0
Eastbound,100.0.2162905171_Timetable_-_2026-06,419,1,SatSun_merged_94435,a_461012_Timetable_-_2026-06,Harmony Terminal,3091__461012_Timetable_-_2026-06,0
Eastbound,100.0.2162905171_Timetable_-_2026-06,419,1,SatSun_merged_94435,a_461008_Timetable_-_2026-06,Harmony Terminal,3092__461008_Timetable_-_2026-06,0
Eastbound,100.0.2162905171_Timetable_-_2026-06,419,1,SatSun_merged_94435,a_461009_Timetable_-_2026-06,Harmony Terminal,3093__461009_Timetable_-_2026-06,0
Eastbound,100.0.2162905171_Timetable_-_2026-06,419,1,SatSun_merged_94435,a_461012_Timetable_-_2026-06,Harmony Terminal,3094__461012_Timetable_-_2026-06,0
Eastbound,100.0.2162905171_Timetable_-_2026-06,419,1,SatSun_merged_94435,a_461008_Timetable_-_2026-06,Harmony Terminal,3095__461008_Timetable_-_2026-06,0
Eastbound,100.0.2162905171_Timetable_-_2026-06,419,1,SatSun_merged_94435,a_461009_Timetable_-_2026-06,Harmony Terminal,3096__461009_Timetable_-_2026-06,0
Eastbound,100.0.2162905171_Timetable_-_2026-06,419,1,SatSun_merged_94435,a_461012_Timetable_-_2026-06,Harmony Terminal,3097__461012_Timetable_-_2026-06,0
Eastbound,100.0.2162905171_Timetable_-_2026-06,419,1,SatSun_merged_94435,a_461008_Timetable_-_2026-06,Harmony Terminal,3098__461008_Timetable_-_2026-06,0
Eastbound,100.0.2162905171_Timetable_-_2026-06,419,1,SatSun_merged_94435,a_461009_Timetable_-_2026-06,Harmony Terminal,3099__461009_Timetable_-_2026-06,0
Northbound,100.0.1673310071_Timetable_-_2026-06,409,1,Weekday_merged_94434,a_401020_Timetable_-_2026-06,Windfields Farm,309__401020_Timetable_-_2026-06,0
Northbound,100.0.1046829277_Timetable_-_2026-06,403,1,Weekday_merged_94434,a_401005_Timetable_-_2026-06,Oshawa Centre Terminal,30__401005_Timetable_-_2026-06,0
Eastbound,100.0.2162905171_Timetable_-_2026-06,419,1,SatSun_merged_94435,a_461012_Timetable_-_2026-06,Harmony Terminal,3100__461012_Timetable_-_2026-06,0
Eastbound,100.0.2162905171_Timetable_-_2026-06,419,1,SatSun_merged_94435,a_461008_Timetable_-_2026-06,Harmony Terminal,3101__461008_Timetable_-_2026-06,0
Eastbound,100.0.2162905171_Timetable_-_2026-06,419,1,SatSun_merged_94435,a_461009_Timetable_-_2026-06,Harmony Terminal,3102__461009_Timetable_-_2026-06,0
Eastbound,100.0.2162905171_Timetable_-_2026-06,419,1,SatSun_merged_94435,a_461012_Timetable_-_2026-06,Harmony Terminal,3103__461012_Timetable_-_2026-06,0
Westbound,100.0.2162905173_Timetable_-_2026-06,419,1,SatSun_merged_94435,a_461024_Timetable_-_2026-06,Windfields Farm,3104__461024_Timetable_-_2026-06,1
Westbound,100.0.2162905173_Timetable_-_2026-06,419,1,SatSun_merged_94435,a_461037_Timetable_-_2026-06,Windfields Farm,3105__461037_Timetable_-_2026-06,1
Westbound,100.0.2162905172_Timetable_-_2026-06,419,1,SatSun_merged_94435,a_461019_Timetable_-_2026-06,Windfields Farm,3106__461019_Timetable_-_2026-06,1
Westbound,100.0.2162905172_Timetable_-_2026-06,419,1,SatSun_merged_94435,a_461024_Timetable_-_2026-06,Windfields Farm,3107__461024_Timetable_-_2026-06,1
Westbound,100.0.2162905172_Timetable_-_2026-06,419,1,SatSun_merged_94435,a_461037_Timetable_-_2026-06,Windfields Farm,3108__461037_Timetable_-_2026-06,1
Westbound,100.0.2162905172_Timetable_-_2026-06,419,1,SatSun_merged_94435,a_461019_Timetable_-_2026-06,Windfields Farm,3109__461019_Timetable_-_2026-06,1
Northbound,100.0.1673310071_Timetable_-_2026-06,409,1,Weekday_merged_94434,a_401036_Timetable_-_2026-06,Windfields Farm,310__401036_Timetable_-_2026-06,0
Westbound,100.0.2162905172_Timetable_-_2026-06,419,1,SatSun_merged_94435,a_461024_Timetable_-_2026-06,Windfields Farm,3110__461024_Timetable_-_2026-06,1
Westbound,100.0.2162905172_Timetable_-_2026-06,419,1,SatSun_merged_94435,a_461037_Timetable_-_2026-06,Windfields Farm,3111__461037_Timetable_-_2026-06,1
Westbound,100.0.2162905172_Timetable_-_2026-06,419,1,SatSun_merged_94435,a_461019_Timetable_-_2026-06,Windfields Farm,3112__461019_Timetable_-_2026-06,1
Westbound,100.0.2162905172_Timetable_-_2026-06,419,1,SatSun_merged_94435,a_461024_Timetable_-_2026-06,Windfields Farm,3113__461024_Timetable_-_2026-06,1
Westbound,100.0.2162905172_Timetable_-_2026-06,419,1,SatSun_merged_94435,a_461037_Timetable_-_2026-06,Windfields Farm,3114__461037_Timetable_-_2026-06,1
Westbound,100.0.2162905172_Timetable_-_2026-06,419,1,SatSun_merged_94435,a_461019_Timetable_-_2026-06,Windfields Farm,3115__461019_Timetable_-_2026-06,1
Westbound,100.0.2162905172_Timetable_-_2026-06,419,1,SatSun_merged_94435,a_461024_Timetable_-_2026-06,Windfields Farm,3116__461024_Timetable_-_2026-06,1
Westbound,100.0.2162905172_Timetable_-_2026-06,419,1,SatSun_merged_94435,a_461037_Timetable_-_2026-06,Windfields Farm,3117__461037_Timetable_-_2026-06,1
Westbound,100.0.2162905172_Timetable_-_2026-06,419,1,SatSun_merged_94435,a_461019_Timetable_-_2026-06,Windfields Farm,3118__461019_Timetable_-_2026-06,1
Westbound,100.0.2162905172_Timetable_-_2026-06,419,1,SatSun_merged_94435,a_461024_Timetable_-_2026-06,Windfields Farm,3119__461024_Timetable_-_2026-06,1
Northbound,100.0.1673310071_Timetable_-_2026-06,409,1,Weekday_merged_94434,a_401018_Timetable_-_2026-06,Windfields Farm,311__401018_Timetable_-_2026-06,0
Westbound,100.0.2162905172_Timetable_-_2026-06,419,1,SatSun_merged_94435,a_461037_Timetable_-_2026-06,Windfields Farm,3120__461037_Timetable_-_2026-06,1
Westbound,100.0.2162905172_Timetable_-_2026-06,419,1,SatSun_merged_94435,a_461019_Timetable_-_2026-06,Windfields Farm,3121__461019_Timetable_-_2026-06,1
Westbound,100.0.2162905172_Timetable_-_2026-06,419,1,SatSun_merged_94435,a_461024_Timetable_-_2026-06,Windfields Farm,3122__461024_Timetable_-_2026-06,1
Westbound,100.0.2162905172_Timetable_-_2026-06,419,1,SatSun_merged_94435,a_461037_Timetable_-_2026-06,Windfields Farm,3123__461037_Timetable_-_2026-06,1
